order_id,date_id,time_id,payment_method_id,customer_id,coffee_id,amount
1156,2024-08-03,11:21:22,1,456,6,9043
1157,2024-08-03,11:56:36,1,41,7,7118
1158,2024-08-03,11:57:31,1,41,4,10968
1159,2024-08-03,12:03:35,1,41,4,10968
1160,2024-08-03,16:53:59,1,323,4,10968
1161,2024-08-03,18:38:42,1,457,8,12893
1162,2024-08-03,21:30:48,1,458,1,12893
1163,2024-08-03,21:33:06,1,458,1,12893
1164,2024-08-04,08:18:37,1,459,8,12893
1165,2024-08-04,10:37:51,1,41,4,10968
1166,2024-08-04,11:50:54,1,259,8,12893
1167,2024-08-04,11:52:33,1,259,4,10968
1168,2024-08-04,15:33:52,1,269,8,12893
1169,2024-08-04,15:35:05,1,269,8,12893
1170,2024-08-05,08:50:05,1,460,6,9043
1171,2024-08-05,09:19:19,1,98,4,10968
1172,2024-08-05,11:20:47,1,376,6,9043
1173,2024-08-05,13:45:22,1,461,8,12893
1174,2024-08-05,16:05:57,1,462,1,12893
1175,2024-08-05,16:07:18,1,462,1,12893
1176,2024-08-05,17:44:24,1,463,1,12893
1177,2024-08-05,17:45:32,1,463,4,10968
1178,2024-08-05,19:20:02,1,20,1,12893
1179,2024-08-05,19:34:51,1,9,1,12893
1180,2024-08-05,20:49:30,1,464,5,12893
1181,2024-08-05,20:50:21,1,464,5,12893
1182,2024-08-05,22:43:48,1,465,4,10968
1183,2024-08-06,10:21:03,1,376,6,9043
1184,2024-08-06,10:32:32,1,466,2,12893
1185,2024-08-06,17:40:49,1,467,8,12893
1186,2024-08-06,17:42:52,1,467,1,12893
1187,2024-08-06,17:44:05,1,467,5,12893
1188,2024-08-06,19:04:04,1,20,1,12893
1189,2024-08-06,19:05:23,1,468,4,10968
1190,2024-08-06,20:04:27,1,469,1,12893
1191,2024-08-07,08:55:48,1,454,4,10968
1192,2024-08-07,12:12:26,1,3,3,9043
1193,2024-08-07,12:13:40,1,3,3,9043
1194,2024-08-07,13:11:16,1,470,7,7118
1195,2024-08-07,16:19:01,1,471,3,9043
1196,2024-08-07,19:36:22,1,9,1,12893
1197,2024-08-07,20:40:09,1,443,5,12893
1198,2024-08-07,21:18:11,1,329,8,12893
1199,2024-08-07,22:28:56,1,472,1,12893
1200,2024-08-07,22:32:15,1,473,1,12893
1201,2024-08-08,08:46:36,1,142,7,7118
1202,2024-08-08,08:47:28,1,142,6,9043
1203,2024-08-08,12:27:05,1,421,4,10968
1204,2024-08-08,12:43:19,1,142,6,9043
1205,2024-08-08,12:44:14,1,142,6,9043
1206,2024-08-08,16:57:53,1,474,8,12893
1207,2024-08-08,17:17:51,1,475,8,12893
1208,2024-08-08,21:25:59,1,312,4,10968
1209,2024-08-09,07:35:22,1,476,1,12893
1210,2024-08-09,09:53:34,1,477,3,9043
1211,2024-08-09,10:13:07,1,142,6,9043
1212,2024-08-09,10:26:47,1,312,4,10968
1213,2024-08-09,11:28:08,1,476,1,12893
1214,2024-08-09,11:29:48,1,478,3,9043
1215,2024-08-09,18:56:27,1,479,3,9043
1216,2024-08-09,19:03:06,1,480,2,12893
1217,2024-08-10,08:36:44,1,481,8,12893
1218,2024-08-10,08:37:57,1,481,4,10968
1219,2024-08-10,08:45:09,1,142,6,9043
1220,2024-08-10,11:52:33,1,13,6,9043
1221,2024-08-10,11:54:23,1,13,3,9043
1222,2024-08-10,12:15:10,1,482,1,12893
1223,2024-08-10,12:33:12,1,464,4,10968
1224,2024-08-10,16:06:12,1,9,1,12893
1225,2024-08-10,21:16:48,1,483,5,12893
1226,2024-08-10,21:17:41,1,483,5,12893
1227,2024-08-10,21:37:41,1,443,5,12893
1228,2024-08-11,09:52:36,1,441,1,12893
1229,2024-08-11,09:53:43,1,441,1,12893
1230,2024-08-11,10:17:23,1,348,4,10968
1231,2024-08-11,11:56:41,1,481,8,12893
1232,2024-08-11,11:57:41,1,481,4,10968
1233,2024-08-11,12:20:19,1,142,6,9043
1234,2024-08-11,15:53:51,1,484,1,12893
1235,2024-08-11,15:55:14,1,485,4,10968
1236,2024-08-11,15:56:27,1,485,5,12893
1237,2024-08-11,16:27:35,1,415,8,12893
1238,2024-08-11,16:28:38,1,486,7,7118
1239,2024-08-11,21:30:32,1,487,6,9043
1240,2024-08-11,21:41:09,1,476,1,12893
1241,2024-08-11,21:43:10,1,488,1,12893
1242,2024-08-11,22:39:29,1,489,8,12893
1243,2024-08-12,08:26:19,1,368,2,12893
1244,2024-08-12,11:15:04,1,490,4,10968
1245,2024-08-12,11:19:29,1,491,3,9043
1246,2024-08-12,11:20:23,1,491,1,12893
1247,2024-08-12,11:44:28,1,492,1,12893
1248,2024-08-12,14:04:03,1,493,7,7118
1249,2024-08-12,14:05:06,1,493,4,10968
1250,2024-08-12,15:33:33,1,494,4,10968
1251,2024-08-12,18:05:04,1,98,4,10968
1252,2024-08-12,21:25:49,1,98,4,10968
1253,2024-08-12,21:37:38,1,495,1,12893
1254,2024-08-12,22:58:20,1,135,8,12893
1255,2024-08-12,22:59:18,1,135,8,12893
1256,2024-08-13,08:44:30,1,496,4,10968
1257,2024-08-13,09:14:21,1,98,4,10968
1258,2024-08-13,09:45:56,1,386,4,10968
1259,2024-08-13,10:42:08,1,142,6,9043
1260,2024-08-13,11:59:47,1,497,1,12893
1261,2024-08-13,13:01:41,1,498,4,10968
1262,2024-08-13,14:45:39,1,495,1,12893
1263,2024-08-13,15:47:56,1,499,8,12893
1264,2024-08-13,15:55:29,1,98,4,10968
1265,2024-08-13,20:29:34,1,500,1,12893
1266,2024-08-13,20:30:37,1,500,5,12893
1267,2024-08-13,20:44:22,1,501,8,12893
1268,2024-08-13,21:00:44,1,502,6,9043
1269,2024-08-14,07:35:48,1,476,1,12893
1270,2024-08-14,07:36:55,1,473,8,12893
1271,2024-08-14,10:09:29,1,142,6,9043
1272,2024-08-14,11:39:07,1,96,7,7118
1273,2024-08-14,12:49:16,1,503,3,9043
1274,2024-08-14,12:51:04,1,451,3,9043
1275,2024-08-14,15:21:27,1,504,1,12893
1276,2024-08-14,17:24:22,1,505,3,9043
1277,2024-08-14,18:10:03,1,506,6,9043
1278,2024-08-14,18:59:18,1,507,4,10968
1279,2024-08-14,19:34:51,1,13,1,12893
1280,2024-08-14,19:35:48,1,13,6,9043
1281,2024-08-14,21:41:33,1,508,1,12893
1282,2024-08-15,09:36:11,1,142,6,9043
1283,2024-08-15,09:37:02,1,509,8,12893
1284,2024-08-15,09:38:04,1,510,2,12893
1285,2024-08-15,09:38:49,1,510,1,12893
1286,2024-08-15,12:38:37,1,233,1,12893
1287,2024-08-15,13:48:13,1,511,1,12893
1288,2024-08-15,14:17:48,1,13,3,9043
1289,2024-08-15,14:18:50,1,13,7,7118
1290,2024-08-15,17:53:52,1,512,4,10968
1291,2024-08-15,19:10:58,1,513,2,12893
1292,2024-08-15,19:11:54,1,513,4,10968
1293,2024-08-15,19:41:30,1,514,4,10968
1294,2024-08-15,19:42:37,1,514,3,9043
1295,2024-08-15,20:40:41,1,515,8,12893
1296,2024-08-15,21:35:20,1,41,7,7118
1297,2024-08-15,21:36:11,1,41,4,10968
1298,2024-08-16,12:29:16,1,514,1,12893
1299,2024-08-16,12:54:17,1,516,3,9043
1300,2024-08-16,13:36:12,1,430,4,10968
1301,2024-08-16,15:18:51,1,13,7,7118
1302,2024-08-16,15:19:39,1,13,7,7118
1303,2024-08-17,09:16:53,1,98,4,10968
1304,2024-08-17,09:18:08,1,517,8,12893
1305,2024-08-17,10:53:41,1,518,4,10968
1306,2024-08-17,11:58:41,1,142,6,9043
1307,2024-08-17,11:59:28,1,142,6,9043
1308,2024-08-17,13:18:40,1,519,4,10968
1309,2024-08-17,16:31:54,1,278,6,9043
1310,2024-08-17,16:33:48,1,193,1,12893
1311,2024-08-17,18:48:58,1,457,8,12893
1312,2024-08-17,21:18:56,1,41,4,10968
1313,2024-08-17,22:42:39,1,520,1,12893
1314,2024-08-18,08:09:42,1,521,8,12893
1315,2024-08-18,08:32:05,1,522,8,12893
1316,2024-08-18,08:41:06,1,142,6,9043
1317,2024-08-18,08:56:01,1,523,4,10968
1318,2024-08-18,12:31:40,1,464,8,12893
1319,2024-08-18,14:30:21,1,41,4,10968
1320,2024-08-18,18:24:10,1,524,4,10968
1321,2024-08-18,18:26:03,1,524,4,10968
1322,2024-08-18,18:27:17,1,524,3,9043
1323,2024-08-18,18:28:13,1,524,3,9043
1324,2024-08-19,15:09:48,1,525,4,10968
1325,2024-08-19,15:10:51,1,525,4,10968
1326,2024-08-19,21:21:12,1,508,1,12893
1327,2024-08-19,21:31:57,1,492,5,12893
1328,2024-08-20,08:27:16,1,142,6,9043
1329,2024-08-20,08:29:14,1,526,1,12893
1330,2024-08-20,08:49:47,1,527,7,7118
1331,2024-08-20,08:50:36,1,527,6,9043
1332,2024-08-20,09:14:54,1,98,4,10968
1333,2024-08-20,11:09:55,1,528,3,9043
1334,2024-08-20,11:11:39,1,529,3,9043
1335,2024-08-20,11:12:31,1,530,3,9043
1336,2024-08-20,11:42:20,1,142,1,12893
1337,2024-08-20,20:42:40,1,531,1,12893
1338,2024-08-20,20:44:14,1,532,1,12893
1339,2024-08-20,20:45:12,1,532,1,12893
1340,2024-08-20,20:46:03,1,533,1,12893
1341,2024-08-21,07:59:13,1,534,4,10968
1342,2024-08-21,08:40:27,1,142,6,9043
1343,2024-08-21,10:13:32,1,376,3,9043
1344,2024-08-21,10:38:44,1,277,4,10968
1345,2024-08-21,11:51:41,1,142,6,9043
1346,2024-08-21,13:17:10,1,535,1,12893
1347,2024-08-21,19:42:03,1,508,1,12893
1348,2024-08-22,09:22:26,1,142,6,9043
1349,2024-08-22,10:09:23,1,420,4,10968
1350,2024-08-22,10:47:59,1,536,4,10968
1351,2024-08-22,14:16:12,1,511,1,12893
1352,2024-08-22,14:26:58,1,537,1,12893
1353,2024-08-22,15:07:07,1,538,8,12893
1354,2024-08-22,15:27:27,1,539,3,9043
1355,2024-08-23,07:43:16,1,476,1,12893
1356,2024-08-23,08:21:48,1,142,6,9043
1357,2024-08-23,08:22:56,1,426,1,12893
1358,2024-08-23,08:33:38,1,226,3,9043
1359,2024-08-23,08:34:35,1,226,3,9043
1360,2024-08-23,09:14:52,1,420,4,10968
1361,2024-08-23,10:10:58,1,540,5,12893
1362,2024-08-23,10:11:55,1,540,3,9043
1363,2024-08-23,10:39:12,1,142,6,9043
1364,2024-08-23,11:12:59,1,541,2,12893
1365,2024-08-23,13:24:54,1,542,3,9043
1366,2024-08-23,15:28:52,1,543,3,9043
1367,2024-08-23,19:48:02,1,508,1,12893
1368,2024-08-24,08:13:42,1,142,6,9043
1369,2024-08-24,08:14:47,1,142,6,9043
1370,2024-08-24,08:44:11,1,544,6,9043
1371,2024-08-24,10:18:09,1,545,7,7118
1372,2024-08-24,10:18:52,1,545,7,7118
1373,2024-08-24,10:19:49,1,545,3,9043
1374,2024-08-25,08:14:37,1,142,6,9043
1375,2024-08-25,08:26:27,1,409,3,9043
1376,2024-08-25,08:27:36,1,409,3,9043
1377,2024-08-25,09:24:22,1,546,8,12893
1378,2024-08-25,12:41:42,1,547,8,12893
1379,2024-08-25,14:53:02,1,78,1,12893
1380,2024-08-26,08:11:47,1,142,6,9043
1381,2024-08-26,08:16:09,1,409,3,9043
1382,2024-08-26,08:17:23,1,409,3,9043
1383,2024-08-26,09:21:36,1,98,4,10968
1384,2024-08-26,10:37:44,1,548,1,12893
1385,2024-08-26,10:38:49,1,549,8,12893
1386,2024-08-26,12:45:13,1,3,3,9043
1387,2024-08-26,12:46:23,1,3,3,9043
1388,2024-08-26,18:53:27,1,550,4,10968
1389,2024-08-26,18:54:31,1,550,1,12893
1390,2024-08-26,22:55:39,1,551,4,10968
1391,2024-08-27,10:04:04,1,376,1,12893
1392,2024-08-28,12:08:18,1,552,4,10968
1393,2024-08-28,12:10:04,1,552,8,12893
1394,2024-08-28,12:35:06,1,376,3,9043
1395,2024-08-28,13:48:35,1,553,4,10968
1396,2024-08-29,07:29:30,1,554,3,9043
1397,2024-08-30,17:13:30,1,555,1,12893
1398,2024-08-30,17:14:32,1,555,4,10968
1399,2024-08-30,17:15:35,1,555,4,10968
1400,2024-08-31,09:08:32,1,372,6,9043
1401,2024-08-31,10:02:08,1,556,4,10968
1402,2024-08-31,10:22:26,1,557,7,7118
1403,2024-08-31,11:29:54,1,558,4,10968
1404,2024-08-31,11:33:39,1,142,6,9043
1405,2024-08-31,11:34:32,1,142,6,9043
1406,2024-09-01,09:34:15,1,142,6,9043
1407,2024-09-01,12:11:24,1,559,8,12893
1408,2024-09-01,12:30:08,1,182,4,10968
1409,2024-09-01,12:32:22,1,182,3,9043
1410,2024-09-01,12:50:17,1,560,4,10968
1411,2024-09-01,13:57:33,1,561,1,12893
1412,2024-09-01,14:44:04,1,386,4,10968
1413,2024-09-01,17:20:46,1,562,1,12893
1414,2024-09-01,17:23:13,1,563,1,12893
1415,2024-09-01,17:24:49,1,564,1,12893
1416,2024-09-02,08:24:39,1,426,1,12893
1417,2024-09-02,08:50:17,1,565,4,10968
1418,2024-09-02,08:51:33,1,566,1,12893
1419,2024-09-02,14:58:47,1,567,4,10968
1420,2024-09-02,20:09:43,1,568,8,12893
1421,2024-09-02,20:11:17,1,180,5,12893
1422,2024-09-02,20:52:31,1,569,3,9043
1423,2024-09-02,20:53:29,1,569,3,9043
1424,2024-09-03,08:22:15,1,570,5,12893
1425,2024-09-03,08:28:12,1,169,8,12893
1426,2024-09-03,08:41:11,1,571,1,12893
1427,2024-09-03,09:03:12,1,572,4,10968
1428,2024-09-03,09:04:11,1,572,8,12893
1429,2024-09-03,09:12:48,1,573,5,12893
1430,2024-09-03,09:13:33,1,573,5,12893
1431,2024-09-03,09:17:02,1,386,4,10968
1432,2024-09-03,09:20:17,1,574,4,10968
1433,2024-09-03,09:37:52,1,575,1,12893
1434,2024-09-03,09:38:56,1,576,5,12893
1435,2024-09-03,12:56:53,1,577,6,9043
1436,2024-09-03,14:14:51,1,334,4,10968
1437,2024-09-03,14:16:17,1,334,4,10968
1438,2024-09-03,18:48:34,1,334,4,10968
1439,2024-09-03,19:11:12,1,468,1,12893
1440,2024-09-03,19:17:13,1,468,4,10968
1441,2024-09-04,11:11:21,1,578,4,10968
1442,2024-09-04,11:33:36,1,511,1,12893
1443,2024-09-04,11:48:03,1,20,3,9043
1444,2024-09-04,11:55:34,1,579,4,10968
1445,2024-09-04,12:53:31,1,566,1,12893
1446,2024-09-04,13:03:50,1,580,1,12893
1447,2024-09-04,13:05:16,1,580,4,10968
1448,2024-09-04,18:03:46,1,581,8,12893
1449,2024-09-04,19:41:41,1,98,4,10968
1450,2024-09-04,21:19:35,1,495,1,12893
1451,2024-09-05,09:31:17,1,386,4,10968
1452,2024-09-05,10:28:56,1,582,4,10968
1453,2024-09-05,11:06:30,1,20,3,9043
1454,2024-09-05,14:00:27,1,583,1,12893
1455,2024-09-05,15:25:12,1,584,1,12893
1456,2024-09-05,16:38:50,1,585,3,9043
1457,2024-09-05,16:39:59,1,586,4,10968
1458,2024-09-05,17:04:28,1,587,8,12893
1459,2024-09-05,17:05:31,1,587,8,12893
1460,2024-09-05,20:30:14,1,588,8,12893
1461,2024-09-05,20:54:24,1,589,3,9043
1462,2024-09-05,20:55:31,1,589,8,12893
1463,2024-09-05,21:26:28,1,41,4,10968
1464,2024-09-05,21:27:29,1,41,4,10968
1465,2024-09-06,08:25:33,1,583,8,12893
1466,2024-09-06,08:34:46,1,426,1,12893
1467,2024-09-06,08:54:41,1,590,3,9043
1468,2024-09-06,09:50:39,1,591,7,7118
1469,2024-09-06,09:51:52,1,591,1,12893
1470,2024-09-06,10:30:06,1,592,2,12893
1471,2024-09-06,11:23:25,1,96,7,7118
1472,2024-09-06,11:24:29,1,468,7,7118
1473,2024-09-06,20:00:12,1,284,1,12893
1474,2024-09-06,21:09:31,1,508,1,12893
1475,2024-09-07,08:48:57,1,593,1,12893
1476,2024-09-07,09:52:02,1,544,6,9043
1477,2024-09-07,09:53:03,1,544,6,9043
1478,2024-09-07,09:54:41,1,594,6,9043
1479,2024-09-07,09:57:47,1,277,4,10968
1480,2024-09-07,09:59:02,1,277,4,10968
1481,2024-09-07,10:00:19,1,142,6,9043
1482,2024-09-07,10:22:44,1,595,3,9043
1483,2024-09-07,10:37:52,1,596,7,7118
1484,2024-09-07,10:40:12,1,596,7,7118
1485,2024-09-07,10:53:32,1,597,1,12893
1486,2024-09-07,11:18:56,1,13,4,10968
1487,2024-09-07,11:20:00,1,20,3,9043
1488,2024-09-07,11:20:57,1,13,7,7118
1489,2024-09-07,15:55:08,1,598,1,12893
1490,2024-09-07,16:20:01,1,20,3,9043
1491,2024-09-07,16:20:59,1,13,7,7118
1492,2024-09-07,19:35:04,1,284,5,12893
1493,2024-09-07,19:36:05,1,284,1,12893
1494,2024-09-07,19:37:15,1,284,1,12893
1495,2024-09-07,20:13:51,1,599,1,12893
1496,2024-09-07,20:14:59,1,599,1,12893
1497,2024-09-08,08:15:40,1,142,6,9043
1498,2024-09-08,09:18:17,1,544,6,9043
1499,2024-09-08,09:19:12,1,544,6,9043
1500,2024-09-08,10:05:56,1,544,6,9043
1501,2024-09-08,12:43:28,1,487,6,9043
1502,2024-09-08,20:13:32,1,348,3,9043
1503,2024-09-09,07:51:13,1,600,1,12893
1504,2024-09-09,07:53:51,1,583,8,12893
1505,2024-09-09,07:55:21,1,600,4,10968
1506,2024-09-09,07:56:37,1,571,1,12893
1507,2024-09-09,09:49:50,1,584,1,12893
1508,2024-09-09,09:50:51,1,584,2,12893
1509,2024-09-09,09:59:10,1,495,1,12893
1510,2024-09-09,11:11:36,1,601,4,10968
1511,2024-09-09,11:12:50,1,602,4,10968
1512,2024-09-09,11:29:49,1,603,1,12893
1513,2024-09-09,12:06:59,1,604,7,7118
1514,2024-09-09,15:12:13,1,605,1,12893
1515,2024-09-09,15:13:24,1,605,3,9043
1516,2024-09-09,17:24:10,1,606,1,12893
1517,2024-09-09,18:13:46,1,508,1,12893
1518,2024-09-09,20:07:36,1,269,8,12893
1519,2024-09-09,20:13:43,1,607,1,12893
1520,2024-09-10,08:12:02,1,608,2,12893
1521,2024-09-10,09:32:46,1,609,8,12893
1522,2024-09-10,15:21:54,1,544,6,9043
1523,2024-09-10,15:23:05,1,544,6,9043
1524,2024-09-10,18:43:41,1,610,8,12893
1525,2024-09-10,18:45:22,1,611,4,10968
1526,2024-09-10,19:02:43,1,612,1,12893
1527,2024-09-10,19:03:53,1,612,1,12893
1528,2024-09-10,21:29:34,1,13,4,10968
1529,2024-09-10,21:30:27,1,13,3,9043
1530,2024-09-11,08:47:22,1,613,1,12893
1531,2024-09-11,09:28:46,1,98,4,10968
1532,2024-09-11,10:52:09,1,614,1,12893
1533,2024-09-11,19:53:12,1,615,8,12893
1534,2024-09-11,20:13:14,1,532,4,10968
1535,2024-09-11,20:14:18,1,532,1,12893
1536,2024-09-11,20:15:19,1,532,1,12893
1537,2024-09-11,21:01:34,1,585,6,9043
1538,2024-09-12,10:57:25,1,348,7,7118
1539,2024-09-12,10:58:19,1,348,4,10968
1540,2024-09-12,11:27:36,1,616,4,10968
1541,2024-09-12,12:08:22,1,566,8,12893
1542,2024-09-12,12:31:06,1,617,6,9043
1543,2024-09-12,12:32:22,1,617,6,9043
1544,2024-09-12,12:37:20,1,142,6,9043
1545,2024-09-12,12:38:09,1,142,6,9043
1546,2024-09-12,17:01:25,1,618,1,12893
1547,2024-09-12,21:09:10,1,619,3,9043
1548,2024-09-12,21:10:21,1,619,8,12893
1549,2024-09-12,21:13:16,1,320,6,9043
1550,2024-09-13,07:56:53,1,571,1,12893
1551,2024-09-13,08:41:02,1,426,1,12893
1552,2024-09-13,08:54:15,1,376,1,12893
1553,2024-09-13,09:51:19,1,620,1,12893
1554,2024-09-13,15:38:18,1,243,4,10968
1555,2024-09-13,15:50:53,1,553,4,10968
1556,2024-09-14,16:29:19,1,544,8,12893
1557,2024-09-14,16:30:16,1,544,8,12893
1558,2024-09-15,08:42:40,1,348,7,7118
1559,2024-09-15,09:49:38,1,621,4,10968
1560,2024-09-15,13:49:37,1,305,3,9043
1561,2024-09-15,14:36:19,1,142,6,9043
1562,2024-09-15,14:37:20,1,142,6,9043
1563,2024-09-15,14:53:18,1,544,8,12893
1564,2024-09-16,13:32:22,1,622,1,12893
1565,2024-09-16,13:33:36,1,585,4,10968
1566,2024-09-16,15:23:19,1,622,1,12893
1567,2024-09-16,17:16:05,1,623,4,10968
1568,2024-09-16,17:18:03,1,624,1,12893
1569,2024-09-16,18:54:45,1,625,1,12893
1570,2024-09-16,18:56:05,1,626,1,12893
1571,2024-09-16,21:10:18,1,627,4,10968
1572,2024-09-16,21:11:32,1,627,1,12893
1573,2024-09-16,21:37:47,1,288,4,10968
1574,2024-09-16,21:38:48,1,98,4,10968
1575,2024-09-17,07:54:57,1,628,6,9043
1576,2024-09-17,08:09:00,1,622,1,12893
1577,2024-09-17,08:37:37,1,277,4,10968
1578,2024-09-17,08:42:31,1,142,6,9043
1579,2024-09-17,09:10:03,1,555,8,12893
1580,2024-09-17,09:11:08,1,555,4,10968
1581,2024-09-17,09:34:56,1,621,4,10968
1582,2024-09-17,12:38:33,1,629,7,7118
1583,2024-09-17,12:39:33,1,629,4,10968
1584,2024-09-17,12:44:15,1,630,1,12893
1585,2024-09-17,13:54:23,1,555,4,10968
1586,2024-09-17,13:55:31,1,631,6,9043
1587,2024-09-17,16:29:37,1,555,8,12893
1588,2024-09-17,16:31:00,1,631,1,12893
1589,2024-09-17,18:54:23,1,632,2,12893
1590,2024-09-17,19:00:45,1,633,4,10968
1591,2024-09-17,19:03:53,1,634,4,10968
1592,2024-09-17,19:12:47,1,635,1,12893
1593,2024-09-17,19:13:59,1,635,4,10968
1594,2024-09-17,19:14:59,1,635,4,10968
1595,2024-09-17,19:31:57,1,636,4,10968
1596,2024-09-17,22:19:35,1,637,2,12893
1597,2024-09-17,22:20:19,1,638,2,12893
1598,2024-09-18,14:29:48,1,639,1,12893
1599,2024-09-18,17:34:19,1,640,1,12893
1600,2024-09-18,21:15:38,1,41,4,10968
1601,2024-09-18,21:18:21,1,41,4,10968
1602,2024-09-19,08:17:18,1,277,4,10968
1603,2024-09-19,08:30:29,1,628,6,9043
1604,2024-09-19,10:01:30,1,495,1,12893
1605,2024-09-19,12:59:33,1,4,3,9043
1606,2024-09-19,13:00:33,1,4,4,10968
1607,2024-09-19,13:45:42,1,641,6,9043
1608,2024-09-20,08:34:56,1,277,4,10968
1609,2024-09-20,09:46:15,1,642,4,10968
1610,2024-09-20,13:39:55,1,334,4,10968
1611,2024-09-20,16:03:29,1,643,1,12893
1612,2024-09-20,20:39:23,1,644,3,9043
1613,2024-09-20,21:31:36,1,288,4,10968
1614,2024-09-20,21:32:43,1,288,4,10968
1615,2024-09-21,11:01:14,1,645,1,12893
1616,2024-09-21,11:02:13,1,645,5,12893
1617,2024-09-21,11:37:47,1,544,6,9043
1618,2024-09-21,11:38:44,1,544,6,9043
1619,2024-09-21,15:10:09,1,646,8,12893
1620,2024-09-21,15:36:13,1,647,1,12893
1621,2024-09-21,18:16:28,1,508,1,12893
1622,2024-09-21,18:17:30,1,508,1,12893
1623,2024-09-21,20:29:42,1,41,3,9043
1624,2024-09-21,20:30:38,1,41,3,9043
1625,2024-09-21,20:33:58,1,603,1,12893
1626,2024-09-21,20:35:30,1,603,1,12893
1627,2024-09-21,22:18:46,1,648,4,10968
1628,2024-09-21,22:19:50,1,648,3,9043
1629,2024-09-21,22:20:48,1,648,3,9043
1630,2024-09-22,08:32:54,1,649,3,9043
1631,2024-09-22,10:12:09,1,650,4,10968
1632,2024-09-22,10:13:08,1,650,1,12893
1633,2024-09-22,11:06:26,1,651,6,9043
1634,2024-09-22,11:07:36,1,651,6,9043
1635,2024-09-22,11:51:59,1,652,4,10968
1636,2024-09-22,11:55:12,1,100,3,9043
1637,2024-09-22,12:07:20,1,277,4,10968
1638,2024-09-22,13:28:14,1,334,4,10968
1639,2024-09-22,13:29:35,1,334,4,10968
1640,2024-09-22,13:33:34,1,511,4,10968
1641,2024-09-22,15:34:10,1,653,1,12893
1642,2024-09-22,15:35:24,1,653,4,10968
1643,2024-09-22,16:25:03,1,654,5,12893
1644,2024-09-22,20:19:10,1,655,1,12893
1645,2024-09-22,20:20:35,1,655,8,12893
1646,2024-09-22,20:46:26,1,456,4,10968
1647,2024-09-22,20:47:35,1,456,4,10968
1648,2024-09-22,21:07:04,1,656,4,10968
1649,2024-09-22,21:08:14,1,656,4,10968
1650,2024-09-22,21:54:04,1,638,2,12893
1651,2024-09-22,21:54:54,1,638,2,12893
1652,2024-09-22,22:37:02,1,657,3,9043
1653,2024-09-22,22:37:58,1,658,4,10968
1654,2024-09-23,09:03:36,1,277,4,10968
1655,2024-09-23,10:04:17,1,142,6,9043
1656,2024-09-23,12:11:04,1,585,3,9043
1657,2024-09-23,14:08:51,1,574,4,10968
1658,2024-09-23,17:27:47,1,659,8,12893
1659,2024-09-23,18:48:30,1,660,3,9043
1660,2024-09-23,19:47:21,1,508,1,12893
1661,2024-09-23,20:09:45,1,207,8,12893
1662,2024-09-23,22:13:30,1,642,4,10968
1663,2024-09-23,22:15:14,1,642,4,10968
1664,2024-09-24,08:33:32,1,277,4,10968
1665,2024-09-24,12:23:56,1,635,1,12893
1666,2024-09-24,12:24:54,1,635,1,12893
1667,2024-09-24,12:46:44,1,661,1,12893
1668,2024-09-24,12:47:49,1,661,1,12893
1669,2024-09-24,14:11:39,1,662,1,12893
1670,2024-09-24,14:31:28,1,663,6,9043
1671,2024-09-24,15:37:23,1,511,8,12893
1672,2024-09-24,16:38:48,1,584,1,12893
1673,2024-09-24,18:43:02,1,409,3,9043
1674,2024-09-24,18:43:54,1,409,3,9043
1675,2024-09-24,20:15:50,1,664,2,12893
1676,2024-09-24,21:05:14,1,632,1,12893
1677,2024-09-24,21:06:32,1,532,4,10968
1678,2024-09-24,21:07:34,1,532,4,10968
1679,2024-09-25,07:51:21,1,665,8,12893
1680,2024-09-25,11:35:32,1,142,6,9043
1681,2024-09-25,11:51:15,1,666,4,10968
1682,2024-09-25,11:52:53,1,666,1,12893
1683,2024-09-25,13:54:51,1,667,4,10968
1684,2024-09-25,13:55:59,1,667,4,10968
1685,2024-09-25,17:36:37,1,668,4,10968
1686,2024-09-25,17:37:31,1,668,4,10968
1687,2024-09-25,21:34:41,1,669,3,9043
1688,2024-09-25,22:18:51,1,476,4,10968
1689,2024-09-26,08:43:35,1,571,1,12893
1690,2024-09-26,10:37:06,1,334,4,10968
1691,2024-09-26,10:55:52,1,670,7,7118
1692,2024-09-26,11:34:48,1,671,8,12893
1693,2024-09-26,12:48:01,1,672,1,12893
1694,2024-09-26,18:21:55,1,673,1,12893
1695,2024-09-26,22:45:15,1,674,1,12893
1696,2024-09-26,22:46:17,1,674,6,9043
1697,2024-09-26,22:47:24,1,473,4,10968
1698,2024-09-27,09:29:45,1,277,4,10968
1699,2024-09-27,09:33:43,1,142,6,9043
1700,2024-09-27,09:41:04,1,675,8,12893
1701,2024-09-27,10:46:56,1,334,4,10968
1702,2024-09-27,11:35:00,1,334,4,10968
1703,2024-09-27,13:20:31,1,676,8,12893
1704,2024-09-27,13:25:05,1,677,8,12893
1705,2024-09-27,13:28:33,1,677,3,9043
1706,2024-09-27,13:33:52,1,678,4,10968
1707,2024-09-27,18:07:43,1,679,1,12893
1708,2024-09-27,18:08:58,1,679,1,12893
1709,2024-09-27,18:37:45,1,680,8,12893
1710,2024-09-27,18:40:53,1,681,8,12893
1711,2024-09-27,20:18:13,1,409,8,12893
1712,2024-09-27,20:19:14,1,409,8,12893
1713,2024-09-27,20:58:14,1,682,4,10968
